date,hour,trading_MW,net_aFRR,restore_MW,imbalance_MWh,SOC_start_MWh,SOC_end_MWh,SOC_percent,P_dam,P_idm,P_bm_up,P_bm_down,P_imb_up,P_imb_down,is_feasible,trading_revenue,balancing_revenue,restoration_revenue,imbalance_revenue
2024-08-17,11,35,-12.739919353737168,0,0,91.80886303196667,109.80325847656079,73.2021723177072,687,681.58,8236.19,687,652.65,8648,1,-24045,104928.39638205653,-0,0
2024-08-17,12,0,18.358168835402676,-12.530367178163491,0,109.80325847656079,113.12743144146486,75.41828762764325,850,839.63,7877.67,850,807.5,8271.55,1,-0,-15604.443510092275,10520.872193801411,0
2024-08-17,13,35,-9.030590262657816,0,0,113.12743144146486,135,90,687,682.46,8249.98,687,652.65,8662.48,1,-24045,74502.18905512172,-0,0
2024-08-17,14,0,-0.7206544655168413,-13.015896710978613,0,135,120.63817818724252,80.42545212482834,687,678.79,8250,9.82,9.33,721.35,1,-0,5945.399340513941,8835.060528445172,0
2024-08-17,15,0,-10.453596532740871,0,0,120.63817818724252,109.7087470093079,73.13916467287193,2950,2949.81,8250,2950,2802.5,8662.5,1,-0,86242.1713951122,-0,0
2024-08-17,16,0,-12.685523061173937,0,0,109.7087470093079,96.44579479769706,64.29719653179804,3039,3038.63,8250,3039,2887.05,8662.5,1,-0,104655.56525468497,-0,0
2024-08-17,17,0,-8.04336863447484,-35,0,96.44579479769706,51.443145835348446,34.295430556898964,6150,6145.02,10000,6150,5842.5,10500,1,-0,80433.68634474839,215075.7,0
2024-08-17,18,0,-1.4490595187523618,0,0,51.443145835348446,49.92812693890147,33.28541795926765,9000,8976.36,10000,9000,8550,10500,1,-0,14490.595187523619,-0,0
2024-08-17,19,0,-5.038527033989505,0,0,49.92812693890147,44.66025245343836,29.773501635625575,9000,8999.83,9999.92,9000,8550,10499.92,1,-0,50384.86725773233,-0,0
2024-08-17,20,0,-2.2900796174956657,0,0,44.66025245343836,42.26593127478778,28.177287516525187,9000,9000,9999.94,9000,8550,10499.94,1,-0,22900.65877017961,-0,0
2024-08-17,21,-35,5.965368038810738,0,0,42.26593127478778,11.009942092799946,7.339961395199965,9000,9000,9999.98,9000,8550,10499.98,0,315000,-53688.31234929665,-0,0
2024-08-17,22,-35,36.92971202307651,0,0,11.009942092799946,7.457503758782821,4.971669172521881,9000,8998.58,10000,9.84,8550,10500,0,315000,-363.3883663070729,-0,0
2024-08-17,23,0,32.56500838789737,-35,0,7.457503758782821,0,0,6900,6900,8250,9.85,6555,8662.5,0,-0,-320.7653326207891,241500,0
2024-08-18,0,0,-8.757257423831046,26.999097827556916,0,0,15,10,5600,5597.24,6600,9.85,9.36,5880,1,-0,57797.8989972849,-151120.43032431466,0
2024-08-18,1,0,15.405562602941332,0,0,15,28.783233616350785,19.188822410900524,5587.41,5587.09,6599.97,5587.41,5308.04,6929.97,1,-0,-86077.19454330043,-0,0
2024-08-18,2,0,20.541258789410374,-17.6290445094799,0,28.783233616350785,28.72983694926085,19.153224632840566,5583.71,5582.15,6600,5583.71,5304.52,6930,1,-0,-114696.4321150186,98407.97080859322,0
2024-08-18,3,0,6.714544580522175,0,0,28.72983694926085,34.737286269097396,23.15819084606493,5578.46,5511.22,6600,9.82,9.33,5857.38,1,-0,-65.93682778072777,-0,0
2024-08-18,4,0,10.422225675344096,0,0,34.737286269097396,44.06196820302236,29.374645468681575,5587.55,5547.17,6600,5587.55,5308.17,6930,1,-0,-58234.70707226891,-0,0
2024-08-18,5,0,8.769576055174117,0,0,44.06196820302236,51.9080377429782,34.605358495318804,5582.17,5546.42,6600,5582.17,5303.06,6930,1,-0,-48953.2643679113,-0,0
2024-08-18,6,0,9.732453980031424,0,0,51.9080377429782,60.61558645928048,40.41039097285365,5385,5352.55,6600,5385,5115.75,6930,1,-0,-52409.26468246922,-0,0
2024-08-18,7,0,2.125906525330403,0,0,60.61558645928048,62.517618020241386,41.67841201349426,4300,4299.11,8250,4300,4085,8662.5,1,-0,-9141.398058920731,-0,0
2024-08-18,8,0,35.45192461224574,0,0,62.517618020241386,94.23617135542075,62.82411423694717,4450,4435.06,8250,4182.62,4227.5,8662.5,1,-0,-148281.92892167126,-0,0
2024-08-18,9,0,5.287271663536617,0,0,94.23617135542075,98.96665101461366,65.97776734307577,3039,3037.92,8250,3039,2887.05,8662.5,1,-0,-16068.01858548778,-0,0
2024-08-18,10,0,-11.547788352076145,0,0,98.96665101461366,86.89322177367475,57.92881451578317,3040,3030.68,8249.58,4.66,4.43,3192,1,-0,95264.40383352032,-0,0
2024-08-18,11,35,-27.01318477105169,0,0,86.89322177367475,89.96465060344475,59.97643373562983,100,97.03,100,9.81,9.32,105,1,-3500,2701.318477105169,-0,0
2024-08-18,12,35,15.336148525476078,0,0,89.96465060344475,135,90,100,93.49,100,4.61,4.38,105,1,-3500,-70.69964470244473,-0,0
2024-08-18,13,0,-21.849310167902424,0,0,135,112.15613654903282,74.77075769935522,100,96.58,100,0.01,0.01,105,1,-0,2184.931016790242,-0,0
2024-08-18,14,0,-16.115780366199278,0,0,112.15613654903282,95.30678600834355,63.5378573388957,100,92.85,8249.97,100,95,8662.47,1,-0,132954.70454773304,-0,0
2024-08-18,15,0,-17.969862154177562,35,0,95.30678600834355,107.8331781946408,71.88878546309385,1300,1291.95,8250,9.82,9.33,1365,1,-0,148251.3627719649,-45218.25,0
2024-08-18,16,0,-4.157378762696537,0,0,107.8331781946408,103.4865607481776,68.99104049878507,3039,3028.02,8250,3039,2887.05,8662.5,1,-0,34298.374792246424,-0,0
2024-08-18,17,0,-2.9806756029946015,0,0,103.4865607481776,100.37020851814403,66.91347234542935,5970,5953.13,9999.96,9.82,5671.5,10499.96,1,-0,29806.636802921894,-0,0
2024-08-18,18,0,-11.685865596259676,0,0,100.37020851814403,88.15241692948908,58.76827795299272,9000,8986.23,9999.98,9000,8550,10499.98,1,-0,116858.42224528483,-0,0
2024-08-18,19,0,-20.733902848896015,0,0,88.15241692948908,66.47473274421895,44.31648849614597,9000,8995.24,9999.98,9000,8550,10499.98,1,-0,207338.61381090316,-0,0
2024-08-18,20,0,-26.469525924056914,35,0,66.47473274421895,70.11456709202236,46.7430447280149,9000,8998.89,9999.98,9000,8550,10499.98,1,-0,264694.72985005064,-314961.14999999997,0
2024-08-18,21,-35,-9.51230807725213,0,0,70.11456709202236,23.576114399913898,15.7174095999426,9000,8999.59,9999.98,9000,8550,10499.98,1,315000,95122.89052635974,-0,0
2024-08-18,22,-35,21.19634320799529,9.300135806531227,0,23.576114399913898,14.267913959011164,9.511942639340775,9000,8984.88,9999.96,9000,8550,10499.96,0,315000,-190767.08887195762,-83560.60420538628,0
2024-08-18,23,0,24.952991961877753,-35,0,14.267913959011164,0,0,6900,6894.93,8250,9.88,6555,8662.5,0,-0,-246.53556058335224,241322.55000000002,0
2024-08-19,0,0,28.17837733355889,0,0,0,25.21096877331647,16.807312515544314,5600,5582.33,6600,9.82,5320,6930,1,-0,-276.7116654155483,-0,0
2024-08-19,1,0,5.263169877067707,0,0,25.21096877331647,29.919884756969932,19.946589837979953,5500,5468.23,6600,5288.84,5225,6930,1,-0,-27836.06337263077,-0,0
2024-08-19,2,0,16.51094259123537,-21.795904103795944,0,29.919884756969932,21.904066596217206,14.602711064144806,1750,1739.24,6600,1750,1662.5,6930,1,-0,-28894.149534661898,37908.30825348606,0
2024-08-19,3,0,-6.603484248817698,0,0,21.904066596217206,15,10,1111,1102.64,6600,1111,1055.45,6930,1,-0,43582.996042196806,-0,0
2024-08-19,4,0,17.43201718342256,-3.0640697702160704,0,15,27.392743922382245,18.261829281588163,1310,1284.49,6600,1310,1244.5,6930,1,-0,-22835.942510283552,3935.76697914484,0
2024-08-19,5,0,-11.853201030233487,0,0,27.392743922382245,15,10,4340,4337.16,6600,4340,4123,6930,1,-0,78231.12679954102,-0,0
2024-08-19,6,0,1.971951910698653,0,0,15,16.764289598886798,11.176193065924533,5027.91,5020.24,6600,5027.91,4776.51,6930,1,-0,-9914.796731320865,-0,0
2024-08-19,7,0,9.959411747018864,0,0,16.764289598886798,25.674895613650598,17.116597075767064,6664.74,6629.4,8250,6664.74,6331.5,8662.5,1,-0,-66376.8898468265,-0,0
2024-08-19,8,0,19.809097099121185,0,0,25.674895613650598,43.39793631545753,28.93195754363835,4680,4679.66,8250,917.94,4446,8662.5,1,-0,-18183.5625911673,-0,0
2024-08-19,9,0,7.145736912423143,0,0,43.39793631545753,49.791169965107215,33.19411331007148,3039,3038.33,8250,2543.1,2887.05,8662.5,1,-0,-18172.323541983293,-0,0
2024-08-19,10,0,-12.482343653577525,0,0,49.791169965107215,36.74064563371382,24.493763755809212,1300,1293.37,1300,0.01,0.01,1365,1,-0,16227.046749650783,-0,0
2024-08-19,11,35,21.43730441379898,0,0,36.74064563371382,87.23465039430445,58.156433596202966,90,85.71,90,0.01,0.01,94.5,1,-3150,-0.2143730441379898,-0,0
2024-08-19,12,35,-2.4841485853850718,0,0,87.23465039430445,115.95164647096914,77.30109764731276,90,83.25,90,0.01,0.01,94.5,1,-3150,223.57337268465645,-0,0
2024-08-19,13,0,-14.985640079328647,0,0,115.95164647096914,100.28387879011933,66.85591919341289,90,84.75,6856.97,9.82,9.33,94.5,1,-0,102756.08445475415,-0,0
2024-08-19,14,0,29.389115612639053,-35,0,100.28387879011933,89.9849291724551,59.98995278163674,405,400.43,8157.8,405,384.75,8565.69,1,-0,-11902.591823118817,14015.050000000001,0
2024-08-19,15,0,-5.722329845891446,0,0,89.9849291724551,84.00212602597536,56.001417350650236,3020,3015.62,8250,3020,2869,8662.5,1,-0,47209.22122860443,-0,0
2024-08-19,16,0,9.758912344540583,-9.916164679595349,0,84.00212602597536,82.3658107306115,54.910540487074336,4350,4540.54,8250,4350,4132.5,8662.5,1,-0,-42451.26869875153,45024.74237428987,0
2024-08-19,17,0,-15.164165638919734,-35,0,82.3658107306115,29.91823498652131,19.945489991014206,8953.33,8974.52,10000,8953.33,8505.66,10500,1,-0,151641.65638919733,314108.2,0
2024-08-19,18,0,8.383028557484273,0,0,29.91823498652131,37.41846357267403,24.945642381782683,9000,9000,9000,0.05,0.05,9450,1,-0,-0.41915142787421367,-0,0
2024-08-19,19,0,26.015884715181816,0,0,37.41846357267403,60.69466750026948,40.463111666846316,9000,8999.67,9000,9.85,9.36,9450,1,-0,-256.2564644445409,-0,0
2024-08-19,20,0,13.141698689339892,0,0,60.69466750026948,72.45244018403237,48.30162678935491,9000,9000,9000,9.85,9.36,9450,1,-0,-129.44573208999793,-0,0
2024-08-19,21,-35,0.82025132973427906,0,0,72.45244018403237,36.593156243367496,24.395437495578328,9000,9000,10000,9.85,8550,10500,1,315000,-8.079475597882649,-0,0
2024-08-19,22,-35,24.262751035103815,0,0,36.593156243367496,21.707689249099104,14.471792832732735,9000,8999.99,10000,9000,8550,10500,1,315000,-218364.75931593432,-0,0
2024-08-19,23,0,-0.5436613495136603,-20.218940232747414,0,21.707689249099104,0,0,6900,6899.99,8250,6900,6555,8662.5,0,-0,4485.206133487697,139510.48541655482,0
2024-08-20,0,0,4.392704022113581,12.90836845169036,0,0,15.479131133732597,10.319420755821731,5600,5591.64,6600,5600,5320,6930,1,-0,-24599.142523836057,-72178.94936920989,0
2024-08-20,1,0,-0.4582712015632873,0,0,15.479131133732597,15,10,5555,5563.41,6600,5555,5277.25,6930,1,-0,3024.589930317696,-0,0
2024-08-20,2,0,15.707590502854114,-10.235695644580238,0,15,18.351843848417246,12.234562565611498,5583.04,5582.27,6600,5583.04,5303.89,6930,1,-0,-87696.10608105463,57138.41672587093,0
2024-08-20,3,0,28.912946994575307,0,0,18.351843848417246,44.22002622088782,29.48001748059188,5561.91,5540.47,6600,9.81,5283.81,6930,1,-0,-283.63601001678376,-0,0
