timestamp,dzavan,drozvan,dfact,P_dam,P_idm,P_bm_up,P_bm_down,P_imb_up,P_imb_down,date,hour,cap_sum_MW,down_share,down_bias,charge_polarity,aFRR_MW,aFRR_charge,aFRR_discharge,traj,prev
2024-01-12T06:23:00Z,79.0109710693359,116.989013671875,767.989013671875,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,195.99998474121088,0.5968827692835883,0.0968827692835883,-0.1937655385671766,-7.750621542687064,0,0.12917702571145107,58.26446219653519,58.39363922224664
2024-01-12T06:24:00Z,37.5109786987305,158.989013671875,809.988952636719,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,196.4999923706055,0.8091044266913581,0.30910442669135807,-0.6182088533827161,-24.728354135308646,0,0.4121392355884774,57.852322960946715,58.26446219653519
2024-01-12T06:25:00Z,38.9399681091309,157.060028076172,808.06005859375,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,195.9999961853029,0.8013266894540336,0.3013266894540336,-0.6026533789080672,-24.10613515632269,0,0.40176891927204483,57.45055404167467,57.852322960946715
2024-01-12T06:26:00Z,12.9639739990234,185.536026000977,836.536010742187,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,198.5000000000004,0.9346903073097059,0.4346903073097059,-0.8693806146194119,-34.775224584776474,0,0.5795870764129413,56.87096696526173,57.45055404167467
2024-01-12T06:27:00Z,8.74996948242188,192.45002746582,843.450073242188,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,201.19999694824187,0.9565110854118314,0.4565110854118314,-0.9130221708236628,-36.52088683294651,0,0.6086814472157751,56.26228551804596,56.87096696526173
2024-01-12T06:28:00Z,5.97998046875,193.695022583008,844.695007324219,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,199.675003051758,0.9700514316897247,0.47005143168972474,-0.9401028633794495,-37.60411453517798,0,0.6267352422529663,55.63555027579299,56.26228551804596
2024-01-12T06:29:00Z,9.77099227905273,190.100021362305,841.099975585938,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,199.87101364135773,0.9511135101531756,0.4511135101531756,-0.9022270203063512,-36.089080812254046,0,0.6014846802042341,55.03406559558875,55.63555027579299
2024-01-12T06:30:00Z,66.557991027832,131.298004150391,782.298034667969,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,197.855995178223,0.6636038702396737,0.1636038702396737,-0.3272077404793474,-13.088309619173897,0,0.21813849365289828,54.81592710193585,55.03406559558875
2024-01-12T06:31:00Z,117.943984985352,78.1740264892578,729.174011230469,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,196.1180114746098,0.3986070728612222,-0.10139292713877779,0.20278585427755558,8.111434171102223,0.13519056951837038,0,54.95111767145422,54.81592710193585
2024-01-12T06:32:00Z,160.206985473633,35.7930145263672,686.793029785156,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,196.00000000000023,0.18261742105289366,-0.3173825789471063,0.6347651578942126,25.390606315768505,0.42317677192947506,0,55.3742944433837,54.95111767145422
2024-01-12T06:33:00Z,169.0009765625,26.9990234375,677.9990234375,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,196,0.13775011957908162,-0.3622498804209184,0.7244997608418368,28.97999043367347,0.4829998405612245,0,55.857294283944924,55.3742944433837
2024-01-12T06:34:00Z,174.941970825195,16.5630149841309,667.058044433594,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,191.5049858093259,0.08648868808367241,-0.4135113119163276,0.8270226238326552,33.08090495330621,0.5513484158884369,0,56.40864269983336,55.857294283944924
2024-01-12T06:35:00Z,177.761993408203,13.5460090637207,664.237976074219,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,191.30800247192371,0.0708073310509251,-0.42919266894907493,0.8583853378981499,34.33541351592599,0.5722568919320998,0,56.98089959176546,56.40864269983336
2024-01-12T06:36:00Z,176.209991455078,14.7900161743164,665.7900390625,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,191.00000762939442,0.07743463656302102,-0.422565363436979,0.845130726873958,33.80522907495832,0.5634204845826386,0,57.54432007634809,56.98089959176546
2024-01-12T06:37:00Z,177.328979492188,13.671012878418,664.671020507812,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,190.999992370606,0.07157598651570368,-0.4284240134842963,0.8568480269685926,34.273921078743705,0.5712320179790618,0,58.11555209432716,57.54432007634809
2024-01-12T06:38:00Z,180.537979125977,10.4620227813721,661.462036132813,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,191.0000019073491,0.05477498783715747,-0.44522501216284255,0.8904500243256851,35.61800097302741,0.5936333495504568,0,58.709185443877615,58.11555209432716
2024-01-12T06:39:00Z,135.609985351563,55.3900108337402,706.390014648438,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,190.99999618530322,0.2900000625131021,-0.20999993748689788,0.41999987497379576,16.79999499895183,0.2799999166491972,0,58.98918536052681,58.709185443877615
2024-01-12T06:40:00Z,88.1049728393555,102.89501953125,753.89501953125,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,190.9999923706055,0.5387174012635475,0.0387174012635475,-0.077434802527095,-3.0973921010838,0,0.05162320168473,58.937562158842084,58.98918536052681
2024-01-12T06:41:00Z,66.4599761962891,124.540023803711,775.5400390625,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,191.0000000000001,0.6520420094435126,0.15204200944351265,-0.3040840188870253,-12.163360755481012,0,0.20272267925801687,58.73483947958407,58.937562158842084
2024-01-12T06:42:00Z,61.2929611206055,129.70703125,780.70703125,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,190.9999923706055,0.6790944315763315,0.17909443157633154,-0.3581888631526631,-14.327554526106523,0,0.2387925754351087,58.49604690414896,58.73483947958407
2024-01-12T06:43:00Z,29.487979888916,161.512023925781,812.512084960938,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,191.00000381469698,0.8456126738221198,0.3456126738221198,-0.6912253476442396,-27.649013905769586,0,0.4608168984294931,58.03523000571947,58.49604690414896
2024-01-12T06:44:00Z,18.3549652099609,172.645034790039,823.64501953125,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,190.99999999999991,0.9039007057070109,0.40390070570701087,-0.8078014114140217,-32.31205645656087,0,0.5385342742760144,57.49669573144345,58.03523000571947
2024-01-12T06:45:00Z,20.2929763793945,171.68701171875,821.70703125,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,191.9799880981445,0.8942963973462678,0.39429639734626776,-0.7885927946925355,-31.54371178770142,0,0.5257285297950236,56.97096720164843,57.49669573144345
2024-01-12T06:46:00Z,16.9109954833984,175.841018676758,826.841003417969,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,192.75201416015642,0.9122655316621119,0.4122655316621119,-0.8245310633242238,-32.98124253296895,0,0.5496873755494824,56.421279826098946,56.97096720164843
2024-01-12T06:47:00Z,17.9949913024902,175.271011352539,826.27099609375,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,193.2660026550292,0.9068900321045579,0.4068900321045579,-0.81378006420911575,-32.55120256836463,0,0.5425200428060771,55.87875978329287,56.421279826098946
2024-01-12T06:48:00Z,17.9049835205078,174.053024291992,825.052978515625,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,191.95800781249977,0.9067244772721492,0.4067244772721492,-0.8134489545442984,-32.53795818177194,0,0.5422993030295323,55.33646048026334,55.87875978329287
2024-01-12T06:49:00Z,17.025993347168,188.375,826.747009277344,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,205.400993347168,0.917108515057711,0.41710851505771096,-0.8342170301154219,-33.36868120461688,0,0.5561446867436146,54.780315793519726,55.33646048026334
2024-01-12T06:50:00Z,13.7759780883789,188.508026123047,826.508056640625,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,202.2840042114259,0.9318978376857701,0.43189783768577006,-0.8637956753715401,-34.5518270148616,0,0.5758637835810266,54.2044520099387,54.780315793519726
2024-01-12T06:51:00Z,9.96299743652344,191.44401550293,829.444030761719,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,201.40701293945344,0.9505330162484537,0.45053301624845365,-0.9010660324969073,-36.042641299876294,0,0.6007106883312716,53.60374132160743,54.2044520099387
2024-01-12T06:52:00Z,8.65199279785156,195.012023925781,833.011962890625,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,203.66401672363256,0.9575183042294991,0.45751830422949913,-0.9150366084589983,-36.60146433835993,0,0.6100244056393322,52.9937169159681,53.60374132160743
2024-01-12T06:53:00Z,7.32199096679688,194.037033081055,832.036987304688,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,201.35902404785188,0.9636371352045446,0.46363713520454464,-0.9272742704090893,-37.09097081636357,0,0.6181828469393928,52.37553406902871,52.9937169159681
2024-01-12T06:54:00Z,7.20000076293945,193.252014160156,831.252014160156,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,200.45201492309545,0.9640811754089786,0.46408117540897864,-0.9281623508179573,-37.12649403271829,0,0.6187749005453048,51.756759168483406,52.37553406902871
2024-01-12T06:55:00Z,6.70000457763672,194.493026733398,832.493041992188,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,201.19303131103473,0.9666986250270327,0.46669862502703274,-0.9333972500540655,-37.33589000216262,0,0.622264833369377,51.13449433511403,51.756759168483406
2024-01-12T06:56:00Z,7.09999847412109,195.588027954102,833.588012695312,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,202.68802642822308,0.964970804643779,0.46497080464377905,-0.9299416092875581,-37.19766437150233,0,0.6199610728583721,50.514533262255654,51.13449433511403
2024-01-12T06:57:00Z,7.69999694824219,192.55500793457,830.555053710938,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,200.2550048828122,0.9615490411700414,0.46154904117004136,-0.9230980823400827,-36.92392329360331,0,0.6153987215600552,49.8991345406956,50.514533262255654
2024-01-12T06:58:00Z,8,190.027008056641,828.026977539063,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,198.027008056641,0.9596014701302168,0.4596014701302168,-0.9192029402604336,-36.76811761041734,0,0.6128019601736223,49.28633258052198,49.8991345406956
2024-01-12T06:59:00Z,7.54898834228516,192.455017089844,830.455078125,3000,2999.39,3749.93,3000,2850,3937.43,2024-01-12,6,200.00400543212916,0.9622558141974468,0.46225581419744677,-0.9245116283948935,-36.98046513579574,0,0.6163410855965956,48.669991494925384,49.28633258052198
2024-01-12T07:00:00Z,149.619995117188,86.5079956054688,797.408020019531,4300,4295.85,5375,4300,4085,5643.75,2024-01-12,7,236.12799072265682,0.36636061375322687,-0.13363938624677313,0.26727877249354626,10.69115089974185,0.1781858483290308,0,48.84817734325441,48.669991494925384
2024-01-12T07:01:00Z,284.968994140625,36.637020111084,795.078979492188,4300,4295.85,5375,4300,4085,5643.75,2024-01-12,7,321.606014251709,0.11391895203305985,-0.38608104796694015,0.7721620959338803,30.88648383735521,0.5147747306225868,0,49.362952073877,48.84817734325441
2024-01-12T07:02:00Z,291.377990722656,45.0060119628906,804.036010742188,4300,4295.85,5375,4300,4085,5643.75,2024-01-12,7,336.38400268554665,0.13379355618454433,-0.36620644381545564,0.7324128876309113,29.29651550523645,0.4882752584206075,0,49.851227332297604,49.362952073877
2024-01-12T07:03:00Z,281.371002197266,51.4999961853027,828.751953125,4300,4295.85,5375,4300,4085,5643.75,2024-01-12,7,332.8709983825687,0.15471457842690683,-0.34528542157309317,0.6905708431461863,27.622833725847453,0.46038056209745754,0,50.31160789439506,49.851227332297604
2024-01-12T07:04:00Z,270.791015625,58.7999992370605,844.100036621094,4300,4295.85,5375,4300,4085,5643.75,2024-01-12,7,329.5910148620605,0.17840291933221938,-0.3215970806677806,0.6431941613355612,25.727766453422447,0.4287961075570408,0,50.7404040019521,50.31160789439506
2024-01-12T07:05:00Z,249.859985351562,76.640007019043,871.52099609375,4300,4295.85,5375,4300,4085,5643.75,2024-01-12,7,326.499992370605,0.23473203310844223,-0.26526796689155774,0.5305359337831155,21.221437351324617,0.35369062252207695,0,51.09409462447418,50.7404040019521
2024-01-12T07:06:00Z,214.30598449707,110.5,913.719970703125,4300,4295.85,5375,4300,4085,5643.75,2024-01-12,7,324.80598449706997,0.34020309130417764,-0.15979690869582236,0.3195938173916447,12.78375269566579,0.21306254492776316,0,51.30715716940195,51.09409462447418
2024-01-12T07:07:00Z,257.461975097656,67.0270080566406,872.114990234375,4300,4295.85,5375,4300,4085,5643.75,2024-01-12,7,324.48898315429665,0.20656173718159426,-0.29343826281840574,0.5868765256368115,23.47506102547246,0.3912510170912077,0,51.698408186493154,51.30715716940195
2024-01-12T07:08:00Z,238.409973144531,86.6750030517578,891.927062988281,4300,4295.85,5375,4300,4085,5643.75,2024-01-12,7,325.0849761962888,0.2666226045445508,-0.23337739545544922,0.46675479091089844,18.670191636435938,0.31116986060726565,0,52.00957804710042,51.698408186493154
2024-01-12T07:09:00Z,180.267990112305,145.987030029297,953.886962890625,4300,4295.85,5375,4300,4085,5643.75,2024-01-12,7,326.255020141602,0.44746293855014196,-0.052537061449858036,0.10507412289971607,4.202964915988643,0.07004941526647739,0,52.079627462366894,52.00957804710042
2024-01-12T07:10:00Z,157.05598449707,172.866027832031,980.266052246094,4300,4295.85,5375,4300,4085,5643.75,2024-01-12,7,329.922012329101,0.5239602735557854,0.02396027355578545,-0.0479205471115709,-1.916821884462836,0,0.03194703140771393,52.04768043095918,52.079627462366894
2024-01-12T07:11:00Z,144.827987670898,186.259033203125,994.259033203125,4300,4295.85,5375,4300,4085,5643.75,2024-01-12,7,331.087020874023,0.5625682115578782,0.06256821155787817,-0.12513642311575635,-5.005456924630254,0,0.0834242820771709,51.964256148882015,52.04768043095918
2024-01-12T07:12:00Z,137.1669921875,194.103012084961,1002.10302734375,4300,4295.85,5375,4300,4085,5643.75,2024-01-12,7,331.270004272461,0.5859359724139597,0.08593597241395967,-0.17187194482791934,-6.874877793116774,0,0.11458129655194622,51.84967485233007,51.964256148882015
2024-01-12T07:13:00Z,97.1269760131836,237.149032592773,1045.14904785156,4300,4295.85,5375,4300,4085,5643.75,2024-01-12,7,334.2760086059566,0.7094407809335892,0.2094407809335892,-0.4188815618671784,-16.755262474687136,0,0.2792543745781189,51.57042047775195,51.84967485233007
2024-01-12T07:14:00Z,87.629997253418,250.989013671875,1058.98901367188,4300,4295.85,5375,4300,4085,5643.75,2024-01-12,7,338.61901092529297,0.7412135927809702,0.2412135927809702,-0.4824271855619404,-19.297087422477617,0,0.3216181237079603,51.24880235404399,51.57042047775195
2024-01-12T07:15:00Z,105.932991027832,228.392013549805,1036.39196777344,4300,4295.85,5375,4300,4085,5643.75,2024-01-12,7,334.325004577637,0.6831436788233641,0.18314367882336413,-0.36628735764672826,-14.65149430586913,0,0.2441915717644855,51.0046107822795,51.24880235404399
2024-01-12T07:16:00Z,117.598976135254,216.777038574219,1024.57702636719,4300,4295.85,5375,4300,4085,5643.75,2024-01-12,7,334.376014709473,0.6483031947209748,0.14830319472097475,-0.2966063894419495,-11.86425557767798,0,0.19773759296129967,50.806873189318196,51.0046107822795
2024-01-12T07:17:00Z,86.6829833984375,251.633026123047,1059.63305664062,4300,4295.85,5375,4300,4085,5643.75,2024-01-12,7,338.3160095214845,0.74378101845951,0.24378101845950995,-0.4875620369190199,-19.502481476760796,0,0.32504135794601324,50.48183183137218,50.806873189318196
2024-01-12T07:18:00Z,75.8209838867188,269.348022460938,1077.34802246094,4300,4295.85,5375,4300,4085,5643.75,2024-01-12,7,345.1690063476568,0.7803366394653889,0.2803366394653889,-0.5606732789307778,-22.42693115723111,0,0.3737821859538518,50.10804964541833,50.48183183137218
2024-01-12T07:19:00Z,74.4089584350586,271.273040771484,1079.89099121094,4300,4295.85,5375,4300,4085,5643.75,2024-01-12,7,345.68199920654257,0.7847473730022032,0.2847473730022032,-0.5694947460044064,-22.779789840176257,0,0.3796631640029376,49.7283864814154,50.10804964541833
2024-01-12T07:20:00Z,66.4909820556641,271.962982177734,1087.60900878906,4300,4295.85,5375,4300,4085,5643.75,2024-01-12,7,338.4539642333981,0.8035449748497793,0.30354497484977927,-0.6070899496995585,-24.28359798798234,0,0.40472663313303897,49.32365984828236,49.7283864814154
2024-01-12T07:21:00Z,62.0719909667969,274.256011962891,1093.02807617188,4300,4295.85,5375,4300,4085,5643.75,2024-01-12,7,336.32800292968795,0.8154420969229447,0.31544209692294467,-0.6308841938458893,-25.235367753835575,0,0.42058946256392626,48.903070385718436,49.32365984828236
2024-01-12T07:22:00Z,54.7679977416992,278.95703125,1100.60192871094,4300,4295.85,5375,4300,4085,5643.75,2024-01-12,7,333.7250289916992,0.8358888516477994,0.33588885164779936,-0.6717777032955987,-26.87110813182395,0,0.44785180219706583,48.45521858352137,48.903070385718436
2024-01-12T07:23:00Z,38.4969863891602,293.842010498047,1116.22900390625,4300,4295.85,5375,4300,4085,5643.75,2024-01-12,7,332.3389968872072,0.8841634994697124,0.3841634994697124,-0.7683269989394248,-30.73307995757699,0,0.5122179992929499,47.94300058422842,48.45521858352137
2024-01-12T07:24:00Z,7.79999732971191,324.777008056641,1147.09008789062,4300,4295.85,5375,4300,4085,5643.75,2024-01-12,7,332.57700538635294,0.9765467930633066,0.4765467930633066,-0.9530935861266132,-38.12374344506453,0,0.6353957240844088,47.30760486014401,47.94300058422842
2024-01-12T07:25:00Z,8.07699012756348,323.83203125,1145.36596679688,4300,4295.85,5375,4300,4085,5643.75,2024-01-12,7,331.9090213775635,0.9756650479277709,0.47566504792777087,-0.9513300958555417,-38.05320383422167,0,0.6342200639036945,46.67338479624031,47.30760486014401
2024-01-12T07:26:00Z,9.69897842407227,322.445007324219,1144.04406738281,4300,4295.85,5375,4300,4085,5643.75,2024-01-12,7,332.14398574829124,0.9707988738612222,0.4707988738612222,-0.9415977477224444,-37.66390990889778,0,0.627731831814963,46.04565296442535,46.67338479624031
2024-01-12T07:27:00Z,11.4589805603027,319.541015625,1141.64099121094,4300,4295.85,5375,4300,4085,5643.75,2024-01-12,7,330.9999961853027,0.9653807229837923,0.4653807229837923,-0.9307614459675846,-37.23045783870339,0,0.6205076306450564,45.42514533378029,46.04565296442535
