date,hour,net_aFRR,max_aFRR,min_aFRR,trading_MW,restore_MW,imbalance_MWh,is_feasible,SOC_start_MWh,SOC_end_MWh,SOC_percent,P_dam,P_idm,P_bm_up,P_bm_down,P_imb_up,P_imb_down,trading_revenue,balancing_revenue,restoration_revenue,imbalance_revenue
2024-07-07,9,-9.846358778256244,0.06788928326657888,-14.502155780115721,0,0,0,1,69.71611655599567,59.42156383596756,39.61437589064504,500,495.85,8249.9,0.01,0.01,525,-0,81231.47528473618,-0,0
2024-07-07,10,2.7585510768139643,2.7585510768139643,-11.361966622385474,0,0,0,1,59.42156383596756,61.889617415984404,41.2597449439896,34,33.68,8249.9,0.01,0.01,35.7,-0,-0.027585510768139643,-0,0
2024-07-07,11,13.61919697619018,13.61919697619018,-5.9110748631587855,0,0,0,1,61.889617415984404,74.07460399700595,49.3830693313373,29,26.25,29,0.01,0.01,30.45,-0,-0.13619196976190182,-0,0
2024-07-07,12,-4.676767162879087,3.661532355403065,-6.401240122927125,35,0,0,1,74.07460399700595,100.49917623971781,66.99945082647855,34,77.26,34,0.01,0.01,35.7,-1190,159.01008353788896,-0,0
2024-07-07,13,-1.120472720638665,3.6604181839718706,-1.120472720638665,35,-0.24958811985890605,0,1,100.49917623971781,130.38097194259646,86.92064796173098,29,41.34,29,0.01,0.01,30.45,-1015,32.49370889852129,10.317972874967177,0
2024-07-07,14,5.915812576319984,5.915812576319984,-7.874280193485473,0,-15.19048597129823,0,1,130.38097194259646,119.79186422640367,79.86124281760245,29,40.48,29,0.01,0.01,30.45,-0,-0.059158125763199836,614.9108721181523,0
2024-07-07,15,18.91588300824294,18.91588300824294,-5.840263399308714,0,-9.895932113201837,0,1,119.79186422640367,126.36937085561021,84.24624723707348,34,77.19,34,0.01,0.01,35.7,-0,-0.1891588300824294,763.8669998180499,0
2024-07-07,16,4.144802848246987,13.732162327027558,0.5966992427987595,0,-13.184685427805107,0,1,126.36937085561021,116.2928569803905,77.52857132026033,2649,2646.53,8249.95,0.01,2516.55,8662.45,-0,-0.04144802848246987,34893.66552524905,0
2024-07-07,17,-3.3566641608646233,13.255630600335344,-4.049518029250845,0,-8.146428490195248,0,1,116.2928569803905,104.26615793290004,69.51077195526669,4780,4773.13,9999.98,0.03,4541,10499.98,-0,33566.57447536301,38883.96221940564,0
2024-07-07,18,-7.114803198100075,9.315671327927426,-7.114803198100075,0,-2.1330789664500216,0,1,104.26615793290004,94.59732373382481,63.064882489216544,8600,8588.31,9999.92,8600,8170,10499.92,-0,71147.4627967449,18319.543418352383,0
2024-07-07,19,4.674210382625707,11.758846804418283,-0.1746957825987326,-35,0,0,1,94.59732373382481,62.18614612610947,41.45743075073965,8850,8838.05,9999.92,8850,8407.5,10499.92,309750,-41366.7618862375,-0,0
2024-07-07,20,15.986689051347884,16.953900764808363,-2.4233683559820958,-35,0,0,1,62.18614612610947,39.89615268347052,26.59743512231368,8850,8849.64,8850,8850,8407.5,9292.5,309750,-141482.19810442877,-0,0
2024-07-07,21,-12.745255233306732,2.327612490496177,-12.745255233306732,0,5.051923658264741,0,1,39.89615268347052,31.09066504758813,20.727110031725417,9000,8994.7,10000,9000,8550,10500,-0,127452.55233306732,-45440.53772899387,0
2024-07-07,22,11.911541992625397,11.911541992625397,-10.665222681928537,0,9.454667476205936,0,1,31.09066504758813,50.20684172967577,33.47122781978385,8925.35,8919.31,10000,8925.35,8479.08,10500,-0,-106314.6813238791,-84329.11016719836,0
2024-07-07,23,26.663650295113904,26.663650295113904,-0.031880119421678364,0,0,0,1,50.20684172967577,74.06259633951183,49.375064226341216,6900,6900,8250,5.86,5.57,7245,-0,-156.24899072936748,-0,0
2024-07-08,0,-0.6452634967080412,2.5932377292646667,-6.712487859506423,0,0,0,1,74.06259633951183,73.38796125513528,48.92530750342352,5600,5573.28,6600,9.86,9.37,5880,-0,4258.739078273072,-0,0
2024-07-08,1,10.920680590385635,19.25404612275985,-0.1763408914017126,0,0,0,1,73.38796125513528,83.15860681390859,55.43907120927239,5600,5530.23,6600,9.86,9.37,5880,-0,-107.67791062120234,-0,0
2024-07-08,2,-9.017198539465893,0.13419807541808604,-13.200170683276724,0,0,0,1,83.15860681390859,73.73095667013314,49.15397111342209,5582.19,5523.01,6600,9.86,9.37,5861.3,-0,59513.510360474895,-0,0
2024-07-08,3,-18.463140641983152,1.4319217931183694,-18.463140641983152,0,0,0,1,73.73095667013314,54.42739694855149,36.28493129903433,5200,5153.74,6600,5200,4940,6930,-0,121856.7282370888,-0,0
2024-07-08,4,-21.382534947663608,-0.6113066387249871,-21.382534947663608,0,0,0,1,54.42739694855149,32.07155574229091,21.381037161527274,5200,5106.55,6600,5200,4940,6930,-0,141124.73065457982,-0,0
2024-07-08,5,-11.360886632596527,0.8982994515281493,-12.001821231320385,0,8.964222128854544,0,1,32.07155574229091,28.213753578348904,18.809169052232605,5582.56,5540.98,6600,5582.56,5303.43,6930,-0,74981.85177513708,-49670.575531540446,0
2024-07-08,6,-17.385553770497655,-0.0462314637899266,-17.385553770497655,0,10.893123210825548,0,1,28.213753578348904,19.782821327194906,13.188547551463271,5581.1,5543.24,6600,9.86,9.37,5860.16,-0,114744.65488528452,-60383.19630717661,0
2024-07-08,7,25.120911901957424,25.120911901957424,0.2233659783127083,0,15.108589336402547,0,1,19.782821327194906,55.77583424914567,37.18388949943044,6500,6462.44,8250,9.86,9.37,6825,-0,-247.6921913533002,-97638.35207114127,0
2024-07-08,8,8.16537963680082,8.16537963680082,-8.640993621985025,0,0,0,1,55.77583424914567,63.08133408715427,42.05422272476951,6500,6400.83,8250,9.86,6175,8662.5,-0,-80.51064321885607,-0,0
2024-07-08,9,-0.6943251619488229,0.6496507986038239,-9.801276203079244,0,0,0,1,63.08133408715427,62.355404111871565,41.57026940791438,5400,5398.41,8250,0,5130,8662.5,-0,5728.182586077789,-0,0
2024-07-08,10,9.865518019564117,9.865518019564117,-4.786740594916579,0,0,0,1,62.355404111871565,71.18200415983142,47.45466943988762,4136.18,4135.59,8250,0,3929.37,8662.5,-0,-0,-0,0
2024-07-08,11,6.756857629720006,7.560181003864576,-5.257024111698115,0,0,0,1,71.18200415983142,77.22731062628087,51.484873750853914,3020,3047.51,8250,0,2869,8662.5,-0,-0,-0,0
2024-07-08,12,-0.5000719432893034,8.255457685793186,-3.028504539210569,35,0,0,1,77.22731062628087,108.01869603331774,72.01246402221183,1247,1391.19,8250,1247.01,1184.65,8662.5,-43645,4125.593532136753,-0,0
2024-07-08,13,-17.97601610033138,4.868982782015797,-17.97601610033138,35,-4.009348016658869,0,1,108.01869603331774,116.34680562759347,77.56453708506231,100,645.73,8250,100,95,8662.5,-3500,148302.13282773388,2588.9562947971317,0
2024-07-08,14,-0.13541355391419796,6.135212675294606,-7.504625865279666,0,-8.173402813796734,0,1,116.34680562759347,107.65978232641932,71.77318821761288,405,485.79,8250,405,384.75,8662.5,-0,1117.1618197921332,3970.5573529143157,0
2024-07-08,15,-24.921025255190024,3.5083566576009577,-24.921025255190024,0,-3.829891163209659,0,1,107.65978232641932,77.6001601367479,51.733440091165264,2699,2741.94,8250,2698.99,2564.05,8662.5,-0,205598.4583553177,10501.331776051093,0
2024-07-08,16,-8.758622185308427,8.277887521646708,-8.758622185308427,0,0,0,1,77.6001601367479,68.44285641950172,45.628570946334484,4650,4604.92,8249.98,0,4417.5,8662.48,-0,72258.45785635081,-0,0
2024-07-08,17,21.394196177936376,25.00809247093877,0.38772202726008137,0,0,0,1,68.44285641950172,87.58407258633198,58.38938172422132,8420.23,6823.43,10000,8420.23,7999.22,10500,-0,-180144.0524833452,-0,0
2024-07-08,18,5.868678394317218,8.80657992851042,0.029104591948971265,0,0,0,1,87.58407258633198,92.83473219630045,61.889821464200296,8850,8778.2,10000,9.86,9.37,9292.5,-0,-57.86516896796777,-0,0
2024-07-08,19,2.4357042472993715,5.82409063920873,-7.132435999110231,-35,0,0,1,92.83473219630045,58.42078105735772,38.947187371571815,9000,9000,10000,9.83,9.34,9450,315000,-23.942972750952823,-0,0
2024-07-08,20,23.20709607835891,23.474464770110917,-0.3512848279366085,-35,0,0,1,58.42078105735772,42.590828018529315,28.39388534568621,9000,9000,10000,4.24,4.03,9450,315000,-98.39808737224178,-0,0
2024-07-08,21,-11.571224178433853,3.373722699894744,-11.571224178433853,0,3.7045859907353424,0,1,42.590828018529315,33.80735963093911,22.538239753959406,9000,9000,10000,9000,8550,10500,-0,115712.24178433853,-33341.27391661808,0
2024-07-08,22,8.71600186896357,9.99411646848378,-2.508561220797893,0,8.096320184530445,0,1,33.80735963093911,48.84920967362378,32.56613978241585,9000,9000,10000,9.83,9.34,9450,-0,-85.6782983719119,-72866.881660774,0
2024-07-08,23,12.907878225551832,12.907878225551832,-7.4603161521880725,0,0.5753951631881087,0,1,48.84920967362378,60.9125865083423,40.608391005561536,6900,6900,8250,3.84,3.65,7245,-0,-49.56625238611903,-3970.22662599795,0
2024-07-09,0,-2.8344443065358296,1.7411709206993529,-11.559098856415082,0,0,0,1,60.9125865083423,57.94912184056547,38.63274789371031,5600,5599.97,6600,5600,5320,6930,-0,18707.332423136475,-0,0
2024-07-09,1,-7.663486103266212,0.6491670077758228,-15.197794817144628,0,0,0,1,57.94912184056547,49.93680343068844,33.29120228712563,5600,5598.96,6600,9.86,5320,6930,-0,50579.008281557,-0,0
2024-07-09,2,-12.95631682305053,-0.34599642047804113,-15.860602403358273,0,0.03159828465577874,0,1,49.93680343068844,36.41900199619916,24.279334664132772,5600,5597.09,6600,9.86,9.37,5880,-0,85511.6910321335,-176.85844306401265,0
2024-07-09,3,8.476101250860413,8.476101250860413,-8.440726519898087,0,6.790499001900422,0,1,36.41900199619916,50.07790710954225,33.3852714063615,5572.18,5540.57,6600,5572.18,5293.57,6930,-0,-47230.36186801938,-37623.23505495942,0
2024-07-09,4,16.4199227636063,22.988268750398074,0.6457138661846042,0,0,0,1,50.07790710954225,64.7686806467587,43.179120431172464,5552.59,5527.88,6600,9.86,9.37,5830.22,-0,-161.90043844915812,-0,0
2024-07-09,5,5.871131804015952,5.871131804015952,-11.75445305135194,0,0,0,1,64.7686806467587,70.02153530275734,46.68102353517156,5568.93,5543.01,6600,5568.93,5290.48,6930,-0,-32695.922037338554,-0,0
2024-07-09,6,20.755341559080154,20.88321831196447,0.6502475227985816,0,0,0,1,70.02153530275734,88.59117335293388,59.06078223528925,5600,5576.8,6600,5600,5320,6930,-0,-116229.91273084887,-0,0
2024-07-09,7,-11.983544101143817,2.079766001308122,-16.704094848148838,0,0,0,1,88.59117335293388,76.062153306007,50.70810220400467,6800,6801.1,8250,6800,6460,8662.5,-0,98864.23883443649,-0,0
2024-07-09,8,9.885084899664482,9.885084899664482,-6.838943437689802,0,0,0,1,76.062153306007,84.90625968505762,56.604173123371744,6665,6686.17,8250,6665,6331.75,8662.5,-0,-65884.09085626378,-0,0
2024-07-09,9,7.359780164365204,7.359780164365204,-5.804123401925221,0,0,0,1,84.90625968505762,91.49099611987386,60.99399741324923,5800,5790.99,8250,0,5510,8662.5,-0,-0,-0,0
2024-07-09,10,12.000223188153797,12.000223188153797,-5.762160760534553,0,0,0,1,91.49099611987386,102.22749980452956,68.15166653635305,4500,4494.84,8250,9.86,9.37,4725,-0,-118.32220063519642,-0,0
2024-07-09,11,-15.541530396232822,0.21417170698924734,-23.00418263104191,0,-1.1137499022647788,0,1,102.22749980452956,84.8140919691009,56.5427279794006,3396.26,3394.21,8250,9.86,9.37,3566.07,-0,128217.62576892079,3780.3010557661346,0
2024-07-09,12,-10.87964438485988,2.1071477085260155,-13.41367216961382,35,0,0,1,84.8140919691009,104.75343977345938,69.83562651563959,3115.5,3114,8250,9.86,2959.73,8662.5,-109042.5,89757.066175094,-0,0
2024-07-09,13,-15.578199771128476,0.9543408792249309,-19.697092687429702,35,-2.3767198867296884,0,1,104.75343977345938,117.29545461982755,78.1969697465517,2700,2689.12,8250,2700,2565,8662.5,-94500,128520.14811180993,6391.28498180254,0
2024-07-09,14,-5.007927458921858,1.650930576536257,-10.26839604864677,0,-8.647727309913776,0,1,117.29545461982755,103.01821151807073,68.67880767871382,4136.18,4133.23,8250,4136.18,3929.37,8662.5,-0,41315.40153610533,35743.04594915491,0
2024-07-09,15,-4.306824562555518,0.644468015188187,-10.518922787906241,0,-1.5091057590353643,0,1,103.01821151807073,96.93754731925605,64.6250315461707,4350,4342.54,8250,4350,4132.5,8662.5,-0,35531.30264108303,6553.352122841431,0
2024-07-09,16,-10.602634794533815,6.830013582674189,-10.602634794533815,0,0,0,1,96.93754731925605,85.85229384417775,57.23486256278517,5600,5575.96,8250,5600,5320,8662.5,-0,87471.73705490398,-0,0
2024-07-09,17,-22.254547560395462,3.6934126537780907,-22.254547560395462,0,0,0,1,85.85229384417775,62.58474710123478,41.72316473415652,8700,8684.95,9999.98,8700,8265,10499.98,-0,222545.0305130034,-0,0
2024-07-09,18,-25.5699241586928,1.8398056105679894,-25.5699241586928,0,0,0,1,62.58474710123478,35.850911962088986,23.90060797472599,9000,8909.83,10000,9000,8550,10500,-0,255699.241586928,-0,0
2024-07-09,19,-1.1111313532637044,6.104562848517104,-3.7551713080293494,-35,7.074544018955507,0,1,35.850911962088986,4.4255849927893145,2.950389995192876,9000,8999.87,10000,9000,8550,10500,315000,11111.313532637043,-63669.97647987711,0
2024-07-09,20,27.627239986757807,27.627239986757807,-0.41142030694376797,-35,22.787207503605345,0,0,4.4255849927893145,12.937831603469814,8.625221068979876,9000,8999.89,10000,9.92,9.42,9450,315000,-274.06222066863745,-205082.36093962268,0
2024-07-09,21,-5.115485264278376,8.183990452694408,-5.115485264278376,0,18.53108419826509,0,1,12.937831603469814,24.169108628801645,16.112739085867762,9000,8962.38,10000,9000,8550,10500,-0,51154.85264278376,-166082.61839684707,0
2024-07-09,22,-3.3282117026610005,-0.5967330137413394,-14.703495900038769,0,12.915445685599177,0,1,24.169108628801645,32.244746821670944,21.49649788111396,9000,9000,10000,9000,8550,10500,-0,33282.11702661,-116239.0111703926,0
2024-07-09,23,3.565509005306624,3.565509005306624,-14.663357981500408,0,8.877626589164528,0,1,32.244746821670944,43.37752069295953,28.918347128639684,6900,6900,8250,6900,6555,8662.5,-0,-24602.012136615707,-61255.62346523524,0
2024-07-10,0,2.038171720783781,2.038171720783781,-14.106009667720086,0,3.3112396535202357,0,1,43.37752069295953,48.16359625425834,32.10906416950556,5600,5599.81,6600,5600,5320,6930,-0,-11413.761636389172,-18542.312924179154,0
2024-07-10,1,18.902338680652843,18.902338680652843,-3.954915117785515,0,0.9182018728708314,0,1,48.16359625425834,65.89687532317154,43.9312502154477,5572,5533.11,6600,5572,5293.4,6930,-0,-105323.83112859764,-5080.511964800326,0
2024-07-10,2,23.526814875486135,23.526814875486135,-5.431772715545703,0,0,0,1,65.89687532317154,86.94612837774999,57.964085585166664,4700,4782.06,6600,4700,4465,6930,-0,-110576.02991478484,-0,0
2024-07-10,3,-3.058145639173703,3.1342693701678646,-3.6889625424416854,0,0,0,1,86.94612837774999,83.74877977234266,55.832519848228436,3222,3454,6600,3222,3060.9,6930,-0,20183.76121854644,-0,0
2024-07-10,4,-27.86079499259959,-0.41604160697197895,-27.86079499259959,0,0,0,1,83.74877977234266,54.6197962229533,36.413197481968865,4000,4157.13,6600,4000,3800,6930,-0,183881.24695115729,-0,0
2024-07-10,5,26.529895589775496,28.671811746945213,0.3848390349735981,0,0,0,1,54.6197962229533,78.35588156796072,52.23725437864048,5180,5169.51,6600,5180,4921,6930,-0,-137424.85915503706,-0,0
2024-07-10,6,34.29941352337757,34.29941352337757,-0.7042526585105525,0,0,0,1,78.35588156796072,109.04329245201845,72.69552830134563,5578.46,5563.78,6600,5578.46,5299.54,6930,-0,-191337.90636362083,-0,0
2024-07-10,7,-19.19706058386092,0.3905323145910984,-19.232202608269723,0,-4.521646226009224,0,1,109.04329245201845,84.24493976104122,56.16329317402748,6150,6149.98,8249.97,9.86,9.37,6457.5,-0,158375.17390503507,27808.033857032206,0
2024-07-10,8,26.77165801579753,26.77165801579753,0.3091069929307308,0,0,0,1,84.24493976104122,108.19732801451116,72.1315520096741,6800,6767.11,8250,9.86,9.37,7140,-0,-263.96854803576366,-0,0
2024-07-10,9,7.3020300801617335,7.3020300801617335,-2.910107855449247,0,-4.098664007255579,0,1,108.19732801451116,110.44516584223207,73.63011056148805,6800,6785.55,8250,6800,6460,8662.5,-0,-49653.80454509979,27811.68955443309,0
2024-07-10,10,13.983828134642664,15.067954764271795,-3.3385230489724114,0,-5.222582921116036,0,1,110.44516584223207,117.49607663720488,78.33071775813659,3200,3585.64,8250,3200,3040,8662.5,-0,-44748.25003085652,18726.3022252705,0
2024-07-10,11,13.38341147116748,13.38341147116748,-7.084554245062971,0,-8.74803831860244,0,1,117.49607663720488,120.3238697270071,80.21591315133806,2699,2753.18,8250,0,2564.05,8662.5,-0,-0,24084.924138009865,0
2024-07-10,12,19.753016316058947,24.429405091931354,0.6109715948988774,35,-10.161934863503546,9.708885255158814,0,120.3238697270071,150,100,1450,1555.79,8250,1450,1377.5,8662.5,-50750,-28641.873658285473,15809.836641290181,84103.21852281323
2024-07-10,13,31.551266950314886,31.748068862028124,-0.060097820071176145,35,-25,37.33677889714967,0,150,150,100,1147,1159.11,8250,994,1089.65,8662.5,-40145,-31361.959348612996,28977.749999999996,323429.847196559
2024-07-10,14,11.622424433458132,11.963228582606295,-3.5199996830840004,0,-25,0,1,150,134.26052141595702,89.50701427730468,1130,1141.83,8250,1130,1073.5,8662.5,-0,-13133.33960980769,28545.75,0
2024-07-10,15,-4.476315291502496,1.337737520851316,-9.649774851955751,0,-17.130260707978508,0,1,134.26052141595702,111.67044108929409,74.44696072619605,3020,3161.45,8250,3020,2869,8662.5,-0,36929.601154895594,54156.46271523865,0
2024-07-10,16,22.982401526005344,22.982401526005344,-0.6677339155223467,0,-5.8352205446470435,0,1,111.67044108929409,126.13177938669094,84.08785292446063,3800,3959,8250,3800,3610,8662.5,-0,-87333.1257988203,23101.638136257647,0
2024-07-10,17,11.490201717785373,21.366713438242563,0.4147745403118764,0,-13.065889693345468,0,1,126.13177938669094,122.75133828463133,81.83422552308755,8400,8424.99,10000,8400,7980,10500,-0,-96517.69442939713,110079.99000753864,0
2024-07-10,18,-28.493106838263802,-0.36223358486363466,-28.493106838263802,0,-11.375669142315665,0,1,122.75133828463133,81.067785464941,54.04519030996067,8900,8909.79,10000,8900,8455,10500,-0,284931.06838263804,101354.8231675127,0
2024-07-10,19,-27.648657899190592,1.6408556239411538,-27.648657899190592,-35,0,0,1,81.067785464941,15.567438980873554,10.378292653915702,9000,8998.4,9000,9000,8550,9450,315000,248837.92109271532,-0,0
2024-07-10,20,-28.085889785397782,0.3338540746488648,-28.085889785397782,-35,17.216280509563223,-36.579327372388036,0,15.567438980873554,0,0,9000,8999.98,9000,9000,8550,9450,315000,252773.00806858003,-154946.18026045882,-312753.24903391773
2024-07-10,21,-33.36092904820066,-0.5445296951208729,-33.36092904820066,0,25,-13.081715477746178,0,0,0,0,9000,9000,9999.92,9000,8550,10499.92,-0,333606.6216076827,-225000,-111848.66733472982
2024-07-10,22,21.251705051041384,21.251705051041384,-5.502878854017316,0,25,0,1,0,41.38103049552632,27.587353663684212,9000,9000,9999.95,9000,8550,10499.95,-0,-191265.34545937245,-225000,0
2024-07-10,23,-4.629055290326637,0.8006903694101216,-9.457443224040553,0,4.309484752236841,0,1,41.38103049552632,40.396927927528615,26.931285285019076,6900,6900,8250,9.86,6555,8662.5,-0,38189.70614519475,-29735.444790434205,0
2024-07-11,0,-26.40400631195229,0.24308425722553686,-28.60480893580076,0,4.801536036235692,0,1,40.396927927528615,17.0869401375995,11.391293425066333,5600,5595.99,6600,5600,5320,6930,-0,174266.44165888513,-26869.34764341457,0
2024-07-11,1,5.5844925681532285,5.5844925681532285,-4.878612617248498,0,16.45652993120025,0,1,17.0869401375995,36.806866639591064,24.537911093060707,5600,5599.75,6600,5600,5320,6930,-0,-31273.15838165808,-92152.4534822386,0
2024-07-11,2,-26.87272755297659,0.9054297730202908,-26.9196752615331,0,6.596566680204468,0,1,36.806866639591064,14.612821560650307,9.741881040433539,5600,5500.93,6600,5600,5320,6930,-0,177360.0018496455,-36287.25154813717,0
2024-07-11,3,-25.48381746732597,-0.28347185277939196,-25.48381746732597,0,17.69358921967485,0,1,14.612821560650307,3.799325307942013,2.5328835386280084,5581.13,5399.5,6600,5581.13,5302.07,6930,-0,168193.19528435142,-95536.53499163434,0
2024-07-11,4,-27.88223210025411,-0.5124105970360961,-27.88223210025411,0,23.100337346028994,-4.897611427361516,0,3.799325307942013,0,0,5579.55,5579.74,6600,5579.55,5300.57,6930,-0,184022.73186167714,-128893.87630313181,-25960.132203529633
2024-07-11,5,-10.216102262064714,1.4149171527713884,-10.216102262064714,0,25,0,1,0,11.686173535029882,7.790782356686588,5585.2,5583.07,6600,5585.2,5305.94,6930,-0,67426.2749296271,-139576.75,0
2024-07-11,6,-15.949627541934976,3.914373389004848,-15.949627541934976,0,19.15691323248506,0,1,11.686173535029882,12.150075901241433,8.100050600827622,5600,5595.63,6600,9.86,9.37,5880,-0,105267.54177677084,-107194.99839109038,0
2024-07-11,7,-21.148996672288494,4.455361655705921,-21.148996672288494,0,18.924962049379282,0,1,12.150075901241433,6.970415486567195,4.646943657711463,6872.62,6490.92,8249.97,9.86,9.37,7216.25,-0,174478.58807647988,-122840.41466555696,0
2024-07-11,8,-24.390702065992823,-0.3070222369835003,-26.501897938191142,0,21.514792256716404,0,0,6.970415486567195,0.7185916692761154,0.4790611128507436,6858.58,6862.07,6858.58,9.85,9.36,7201.51,-0,167285.58137577705,-147636.01050104594,0
2024-07-11,9,26.291679183022076,26.291679183022076,-0.19917088547100034,0,24.640704165361942,0,1,0.7185916692761154,46.287387592008514,30.858258394672344,6400,6435.2,6400,6400,6080,6720,-0,-168266.74677134128,-158567.85944493717,0
2024-07-11,10,14.734702659294447,15.017102210760186,0.6666666666666666,0,1.856306203995743,0,1,46.287387592008514,61.13123049392334,40.75415366261556,3100,3669.41,8250,9.86,2945,8662.5,-0,-145.28416822064324,-6811.548548004019,0
2024-07-11,11,12.229033794288883,12.229033794288883,-3.8697856404508366,0,0,0,1,61.13123049392334,72.07244919740324,48.048299464935496,3900,3890.54,8250,3900,3705,8662.5,-0,-47693.23179772664,-0,0
2024-07-11,12,14.583649183413943,14.583649183413943,-5.3722355587654045,35,0,0,1,72.07244919740324,116.43454345261024,77.62302896840683,2700,2686.57,8250,2700,2565,8662.5,-94500,-39375.852795217645,-0,0
2024-07-11,13,-9.303279620287327,4.569849249902159,-9.303279620287327,35,-8.217271726305121,0,1,116.43454345261024,129.43069851273023,86.28713234182015,2650,2642.52,8250,2650,2517.5,8662.5,-92750,76752.05686737045,21714.304882195807,0
2024-07-11,14,-3.7346212226838458,1.6048113548661926,-6.627485435994658,0,-14.715349256365116,0,1,129.43069851273023,110.14090844343433,73.42727229562288,4136.18,4126.13,8250,4136.18,3929.37,8662.5,-0,30810.62508714173,60717.444027165795,0
2024-07-11,15,8.198317468137573,8.198317468137573,-2.972061328977221,0,-5.0704542217171635,0,1,110.14090844343433,112.17462253677617,74.78308169118411,4980,5025.05,8250,4980,4731,8662.5,-0,-40827.62099132511,25479.285986839834,0
2024-07-11,16,1.2336218559893373,6.887277763031977,-3.9668025179177073,0,-6.087311268388085,0,1,112.17462253677617,106.9139360753225,71.27595738354833,5600,5600,8250,5600,5320,8662.5,-0,-6908.2823935402885,34088.94310297327,0
2024-07-11,17,-19.273991340258096,5.822679037381152,-19.273991340258096,0,-3.456968037661248,0,1,106.9139360753225,83.14829184452701,55.43219456301801,8900,8865.8,9999.97,9.86,9.37,9345,-0,192739.33518284073,30648.787228297093,0
2024-07-11,18,-31.083434932229736,0.9920371608409929,-31.083434932229736,0,0,0,1,83.14829184452701,50.64997781436616,33.766651876244104,9000,9000,9999.98,9000,8550,10499.98,-0,310833.7276535987,-0,0
2024-07-11,19,-28.543525931907563,-0.6175055707351149,-29.868946022774008,-35,0,-16.504527594389867,0,50.64997781436616,0,0,9000,9000,9000,9000,8550,9450,315000,256891.73338716806,-0,-141113.71093203337
2024-07-11,20,-21.92553748819711,5.321260653359138,-21.92553748819711,-35,25,-38.84041179528177,0,0,0,0,9000,9000,0,9.9,9.41,9450,315000,0,-225000,-365.4882749936014
2024-07-11,21,-30.522489895198056,-0.6247232077685854,-32.4964017747463,0,25,-9.978990798735639,0,0,0,0,9000,9000,9999.9,9000,8550,10499.9,-0,305221.84670299105,-225000,-85320.37132918971
2024-07-11,22,-15.341160173291703,0.7609336902638817,-17.609711289482206,0,25,0,1,0,6.327829394977428,4.218552929984952,9000,9000,9999.95,9000,8550,10499.95,-0,153410.83467490837,-225000,0
2024-07-11,23,-27.50935144137417,0.2299619686069066,-28.355153267793046,0,21.836085302511286,-3.0290168052829394,0,6.327829394977428,0,0,6900,6900,8250,6900,6555,8662.5,-0,226952.14939133692,-150668.98858732788,-19855.20515862967
2024-07-12,0,-3.9758686837642423,-0.24734633835709655,-15.516024379318601,0,25,0,1,0,18.21045474434009,12.140303162893394,5600,5600,6600,9.88,5320,6930,-0,26240.733312844,-140000,0
2024-07-12,1,4.50464716951918,6.307173296809405,-5.195614035502,0,15.894772627829955,0,1,18.21045474434009,36.46165244166998,24.307768294446657,5600,5600,6600,5600,5320,6930,-0,-25226.02414930741,-89010.72671584775,0
2024-07-12,2,0.3962818102894803,0.7428556833913686,-15.599287469723004,0,6.769173779165008,0,1,36.46165244166998,42.8725282339102,28.581685489273465,5600,5600,6600,5600,5320,6930,-0,-2219.1781376210897,-37907.373163324046,0
2024-07-12,3,-24.392822025643763,0.6258247309054877,-24.392822025643763,0,3.563735883044899,0,1,42.8725282339102,20.557821429982322,13.705214286654883,5600,5589.66,6600,5600,5320,6930,-0,160992.62536924882,-19920.071916020748,0
2024-07-12,4,0.8630019865510413,4.8432062567169005,-5.156018462472512,0,14.721089285008839,0,1,20.557821429982322,34.500783217916776,23.000522145277852,5600,5600,6600,5600,5320,6930,-0,-4832.811124685832,-82438.0999960495,0
2024-07-12,5,-9.909922669177686,3.004117524038634,-17.102723087222802,0,7.749608391041612,0,1,34.500783217916776,31.073285888717194,20.715523925811464,5600,5600,6600,9.86,9.37,5880,-0,65405.489616572726,-43397.80698983303,0
2024-07-12,6,-23.728310389856425,0.18321535429883049,-23.728310389856425,0,9.463357055641403,0,1,31.073285888717194,14.73168232562493,9.82112155041662,5600,5600,6600,5600,5320,6930,-0,156606.8485730524,-52994.79951159185,0
2024-07-12,7,-15.525085676969804,-0.5563387884388665,-15.525085676969804,0,17.634158837187535,0,1,14.73168232562493,14.277054996299558,9.518036664199705,6900,6895.33,8249.99,6900,6555,8662.49,-0,128081.80158414411,-121593.34445482433,0
2024-07-12,8,-25.3609280220785,-0.45463456335951363,-25.3609280220785,0,17.861472501850223,0,1,14.277054996299558,3.742245792247356,2.494830528164904,6900,6900,8249.98,6900,6555,8662.48,-0,209227.14896358718,-123244.16026276654,0
2024-07-12,9,16.60709808009994,16.60709808009994,-0.35199696201450364,0,23.12887710387632,0,1,3.742245792247356,39.29370490154945,26.19580326769963,6800,6805.17,8250,6800,6460,8662.5,-0,-112928.2669446796,-157395.940600986,0
2024-07-12,10,12.659907276629662,14.504108420472514,-1.3532952597169015,0,5.353147549225277,0,1,39.29370490154945,55.409840949803254,36.93989396653551,4136.18,4348.19,8250,9.86,3929.37,8662.5,-0,-124.82668574756846,-23276.502642065854,0
2024-07-12,11,-9.88892003816417,-0.3580631120874108,-11.798630825935591,0,0,0,1,55.409840949803254,45.07078963452585,30.0471930896839,4350,4354.22,8250,4350,4132.5,8662.5,-0,81583.5903148544,-0,0
